Time (s) Run #1	Position (m) Run #1	Force (N) Run #1	Stress (MPa) Run #1	Strain Run #1	Time (s) Run #2	Position (m) Run #2	Force (N) Run #2	Stress (MPa) Run #2	Strain Run #2	Time (s) Run #3	Position (m) Run #3	Force (N) Run #3	Stress (MPa) Run #3	Strain Run #3	Time (s) Run #4	Position (m) Run #4	Force (N) Run #4	Stress (MPa) Run #4	Strain Run #4	Time (s) Run #5	Position (m) Run #5	Force (N) Run #5	Stress (MPa) Run #5	Strain Run #5	Time (s) Run #6	Position (m) Run #6	Force (N) Run #6	Stress (MPa) Run #6	Strain Run #6
										489.000	0.12772	7	13.30	3.65															
										489.200	0.12777	8	13.39	3.65															
										489.400	0.12783	9	13.51	3.65															
										489.600	0.12790	10	13.63	3.65															
										489.800	0.12796	11	13.75	3.66															
										490.000	0.12802	11	13.81	3.66															
										490.200	0.12808	12	13.87	3.66															
										490.400	0.12813	12	13.90	3.66															
										490.600	0.12817	12	13.87	3.66															
										490.800	0.12820	11	13.75	3.66															
										491.000	0.12825	11	13.78	3.66															
										491.200	0.12831	11	13.84	3.67															
										491.400	0.12836	12	13.90	3.67															
										491.600	0.12841	12	13.90	3.67															
										491.800	0.12846	12	13.90	3.67															
										492.000	0.12851	12	13.90	3.67															
										492.200	0.12855	12	13.90	3.67															
										492.400	0.12860	11	13.81	3.67															
										492.600	0.12866	12	13.93	3.68															
										492.800	0.12871	12	13.96	3.68															
										493.000	0.12877	13	13.99	3.68															
										493.200	0.12882	12	13.96	3.68															
										493.400	0.12887	12	13.96	3.68															
										493.600	0.12891	12	13.93	3.68															
										493.800	0.12895	12	13.90	3.68															
										494.000	0.12900	11	13.84	3.69															
										494.200	0.12904	11	13.84	3.69															
										494.400	0.12908	11	13.84	3.69															
										494.600	0.12914	12	13.96	3.69															
										494.800	0.12922	13	14.08	3.69															
										495.000	0.12928	14	14.17	3.69															
										495.200	0.12934	13	14.11	3.70															
										495.400	0.12939	14	14.14	3.70															
										495.600	0.12945	14	14.17	3.70															
										495.800	0.12954	15	14.29	3.70															
										496.000	0.12960	15	14.26	3.70															
										496.200	0.12966	15	14.26	3.70															
										496.400	0.12973	15	14.29	3.71															
										496.600	0.12980	15	14.35	3.71															
										496.800	0.12987	15	14.32	3.71															
										497.000	0.12992	15	14.26	3.71															
										497.200	0.12997	14	14.14	3.71															
										497.400	0.13004	14	14.20	3.72															
										497.600	0.13010	14	14.20	3.72															
										497.800	0.13015	13	14.11	3.72															
										498.000	0.13019	13	14.02	3.72															
										498.200	0.13024	12	13.96	3.72															
										498.400	0.13028	12	13.87	3.72															
										498.600	0.13035	13	13.99	3.72															
										498.800	0.13043	13	14.08	3.73															
										499.000	0.13050	14	14.17	3.73															
										499.200	0.13057	14	14.17	3.73															
										499.400	0.13064	14	14.23	3.73															
										499.600	0.13071	14	14.14	3.73															
										499.800	0.13076	13	14.11	3.74															
										500.000	0.13082	13	14.08	3.74															
										500.200	0.13089	13	14.11	3.74															
										500.400	0.13096	14	14.14	3.74															
										500.600	0.13101	13	14.02	3.74															
										500.800	0.13107	12	13.96	3.74															
										501.000	0.13112	12	13.93	3.75															
										501.200	0.13118	12	13.90	3.75															
										501.400	0.13126	13	14.05	3.75															
										501.600	0.13134	14	14.17	3.75															
										501.800	0.13140	13	14.08	3.75															
										502.000	0.13147	13	14.05	3.76															
										502.200	0.13153	13	14.02	3.76															
										502.400	0.13159	12	13.96	3.76															
										502.600	0.13166	13	14.08	3.76															
										502.800	0.13174	13	14.11	3.76															
										503.000	0.13181	13	14.08	3.77															
										503.200	0.13187	13	14.02	3.77															
										503.400	0.13193	13	13.99	3.77															
										503.600	0.13199	12	13.93	3.77															
										503.800	0.13208	13	14.02	3.77															
										504.000	0.13216	13	14.11	3.78															
										504.200	0.13222	13	14.05	3.78															
										504.400	0.13228	13	13.99	3.78															
										504.600	0.13235	13	13.99	3.78															
										504.800	0.13241	12	13.87	3.78															
										505.000	0.13246	12	13.87	3.78															
										505.200	0.13251	10	13.72	3.79															
										505.400	0.13259	11	13.84	3.79															
										505.600	0.13270	13	14.02	3.79															
										505.800	0.13279	13	14.11	3.79															
										506.000	0.13285	13	14.05	3.80															
										506.200	0.13290	12	13.90	3.80															
										506.400	0.13295	11	13.81	3.80															
										506.600	0.13300	11	13.75	3.80															
										506.800	0.13305	10	13.69	3.80															
										507.000	0.13311	10	13.69	3.80															
										507.200	0.13319	11	13.81	3.81															
										507.400	0.13324	11	13.81	3.81															
										507.600	0.13330	11	13.78	3.81															
										507.800	0.13336	11	13.81	3.81															
										508.000	0.13342	11	13.78	3.81															
										508.200	0.13348	11	13.84	3.81															
										508.400	0.13353	11	13.81	3.82															
										508.600	0.13358	11	13.75	3.82															
										508.800	0.13364	11	13.78	3.82															
										509.000	0.13370	11	13.84	3.82															
										509.200	0.13375	11	13.75	3.82															
										509.400	0.13380	11	13.78	3.82															
										509.600	0.13385	11	13.75	3.82															
										509.800	0.13392	11	13.81	3.83															
										510.000	0.13398	12	13.87	3.83															
										510.200	0.13405	12	13.96	3.83															
										510.400	0.13411	12	13.93	3.83															
										510.600	0.13416	12	13.96	3.83															
										510.800	0.13421	12	13.87	3.83															
										511.000	0.13426	12	13.93	3.84															
										511.200	0.13431	11	13.84	3.84															
										511.400	0.13435	11	13.78	3.84															
										511.600	0.13439	11	13.78	3.84															
										511.800	0.13444	11	13.75	3.84															
										512.000	0.13450	11	13.84	3.84															
										512.200	0.13456	12	13.87	3.84															
										512.400	0.13461	12	13.90	3.85															
										512.600	0.13466	12	13.87	3.85															
										512.800	0.13471	12	13.90	3.85															
										513.000	0.13478	13	13.99	3.85															
										513.200	0.13484	13	14.02	3.85															
										513.400	0.13489	13	13.99	3.85															
										513.600	0.13495	13	13.99	3.86															
										513.800	0.13501	13	14.02	3.86															
										514.000	0.13507	13	14.08	3.86															
										514.200	0.13514	14	14.17	3.86															
										514.400	0.13519	14	14.17	3.86															
										514.600	0.13524	13	14.11	3.86															
										514.800	0.13531	14	14.14	3.87															
										515.000	0.13539	15	14.26	3.87															
										515.200	0.13544	14	14.23	3.87															
										515.400	0.13548	14	14.14	3.87															
										515.600	0.13554	14	14.14	3.87															
										515.800	0.13560	13	14.11	3.87															
										516.000	0.13568	14	14.23	3.88															
										516.200	0.13575	15	14.29	3.88															
										516.400	0.13580	14	14.23	3.88															
										516.600	0.13585	14	14.17	3.88															
										516.800	0.13592	14	14.23	3.88															
										517.000	0.13598	14	14.23	3.89															
										517.200	0.13604	14	14.20	3.89															
										517.400	0.13610	14	14.17	3.89															
										517.600	0.13615	13	14.11	3.89															
										517.800	0.13620	13	14.08	3.89															
										518.000	0.13626	13	14.05	3.89															
										518.200	0.13632	13	14.08	3.89															
										518.400	0.13637	13	14.05	3.90															
										518.600	0.13643	13	14.02	3.90															
										518.800	0.13650	13	14.11	3.90															
										519.000	0.13658	14	14.20	3.90															
										519.200	0.13664	14	14.17	3.90															
